"CWE-ID","Project-Name","Method-ID","Fix Commit","Parent Commit","Badness","Tool-ID","Size","Start","End"
"CWE-79","struts","core/src/main/java/org/apache/struts2/dispatcher/mapper/Restful2ActionMapper.java$getMapping","72471d7075681bea52046645ad7aa34e9c53751e","","false","TOOL ID","106","55","161"
"CWE-19","camel","components/camel-http/src/main/java/org/apache/camel/component/http/HttpComponent.java$setHttpConfiguration","735ee02c693964b5f700af13a2adfeae56b848a4","515c822148d52de9e7cdf4f6b01f7b793f2f273f","true","TOOL ID","4","335","339"
"CWE-668","tomcat80","java/org/apache/catalina/authenticator/FormAuthenticator.java$forwardToLoginPage","6d73b079c55ee25dea1bbd0556bb568a4247dacd","","false","TOOL ID","51","361","412"
"CWE-668","tomcat80","java/org/apache/catalina/authenticator/FormAuthenticator.java$forwardToErrorPage","6d73b079c55ee25dea1bbd0556bb568a4247dacd","","false","TOOL ID","29","426","455"
"CWE-200","xstream","xstream/src/java/com/thoughtworks/xstream/io/xml/StandardStaxDriver.java$createInputFactory","c9b121a88664988ccbabd83fa27bfc2a5e0bd139","2b1568bd72baf71254190b74dd1204d47f630e30","true","TOOL ID","18","73","91"
"CWE-611","spring-integration","spring-integration-xml/src/main/java/org/springframework/integration/xml/config/XPathHeaderEnricherParser.java$processHeaders","59c69ed40d3755ef59f80872e0ea711adbb13620","","false","TOOL ID","39","56","95"
"CWE-611","spring-integration","spring-integration-xml/src/main/java/org/springframework/integration/xml/config/XPathHeaderEnricherParser.java$parseTransformer","59c69ed40d3755ef59f80872e0ea711adbb13620","","false","TOOL ID","7","47","54"
"CWE-79","syncope","client/enduser/src/main/java/org/apache/syncope/client/enduser/util/SaltGenerator.java$SaltGenerator","b25a8834db2cc7ea45707a1218e85e047568427","f863108666cca398ff188d28dd70b5bd46e48152","true","TOOL ID","1","45","46"
"CWE-19","camel","components/camel-xstream/src/main/java/org/apache/camel/dataformat/xstream/AbstractXStreamWrapper.java$createXStream","4491c080cb6c8659fc05441e49307b7d4349aa56","0e1e821c1992522da0a37c1fd2e4e85a4581c693","true","TOOL ID","75","107","182"
"CWE-16","restlet-framework-java","modules/org.restlet/src/org/restlet/engine/converter/DefaultConverter.java$score","c3015e4783c2a36e7528aa611c911b7d8c4ec5b","75c8cc4558ac701bf012ffa5c112667f64f66ca5","true","TOOL ID","56","179","235"
"CWE-16","restlet-framework-java","modules/org.restlet/src/org/restlet/engine/converter/DefaultConverter.java$getVariants","c3015e4783c2a36e7528aa611c911b7d8c4ec5b","75c8cc4558ac701bf012ffa5c112667f64f66ca5","true","TOOL ID","29","103","132"
"CWE-16","restlet-framework-java","modules/org.restlet/src/org/restlet/engine/converter/DefaultConverter.java$updatePreferences","c3015e4783c2a36e7528aa611c911b7d8c4ec5b","75c8cc4558ac701bf012ffa5c112667f64f66ca5","true","TOOL ID","20","327","347"
"CWE-16","restlet-framework-java","modules/org.restlet/src/org/restlet/engine/converter/DefaultConverter.java$getObjectClasses","c3015e4783c2a36e7528aa611c911b7d8c4ec5b","75c8cc4558ac701bf012ffa5c112667f64f66ca5","true","TOOL ID","20","81","101"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/codestore/JdbcExpiringCodeStore.java$expireByIntent","bbf6751bc0d87c4a3aaf21b54e26ce328ab998b","","false","TOOL ID","5","137","142"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/codestore/JdbcExpiringCodeStore.java$retrieveCode","bbf6751bc0d87c4a3aaf21b54e26ce328ab998b","","false","TOOL ID","20","110","130"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/codestore/JdbcExpiringCodeStore.java$generateCode","bbf6751bc0d87c4a3aaf21b54e26ce328ab998b","","false","TOOL ID","32","76","108"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/codestore/JdbcExpiringCodeStore.java$mapRow","bbf6751bc0d87c4a3aaf21b54e26ce328ab998b","","false","TOOL ID","7","159","166"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/scim/jdbc/JdbcScimGroupExternalMembershipManager.java$getExternalGroupMapsByExternalGroup","ea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2","","false","TOOL ID","14","274","288"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/scim/jdbc/JdbcScimGroupExternalMembershipManager.java$getExternalGroupMapsByGroupId","ea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2","","false","TOOL ID","13","223","236"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/scim/jdbc/JdbcScimGroupExternalMembershipManager.java$getExternalGroupMapsByGroupName","ea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2","","false","TOOL ID","19","238","257"
"CWE-269","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/scim/jdbc/JdbcScimGroupExternalMembershipManager.java$getExternalGroupMap","ea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2","","false","TOOL ID","16","298","314"
"CWE-287","spring-security","cas/src/main/java/org/springframework/security/cas/ServiceProperties.java$afterPropertiesSet","2cb99f079152ac05cee5c90457c7feb3bb2de55","d85a0a20bcc643f9797f02388f4084cf811f2774","true","TOOL ID","6","51","57"
"CWE-284","tomcat80","java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java$createServer","0f76016a4ec45635e450ada9c84ff7ee0c5f3799","","false","TOOL ID","48","297","345"
"CWE-284","tomcat80","java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java$lifecycleEvent","0f76016a4ec45635e450ada9c84ff7ee0c5f3799","","false","TOOL ID","91","203","294"
"CWE-264","tomcat","java/org/apache/coyote/ajp/AbstractAjpProcessor.java$finish","a2538ce78f83b7376c48d12d8247600079d789b1","3513acc544ae5f1ba22ee8c70eb1fcc9180b439c","true","TOOL ID","23","971","994"
"CWE-79","syncope","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/validation/entity/RelationshipTypeValidator.java$isValid","b25a8834db2cc7ea45707a1218e85e047568427","","false","TOOL ID","23","28","51"
"CWE-79","struts","core/src/main/java/org/apache/struts2/dispatcher/mapper/Restful2ActionMapper.java$getMapping","5421930b49822606792f36653b17d3d95ef106f9","c6750c110ca07719ef2b3d706b927e3195ff01c8","true","TOOL ID","110","54","164"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/security/ResourcePermission.java$getOperation","00be4f9774e1adf8e7ccc2664da8005fc30bb11d","","false","TOOL ID","5","154","159"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/security/ResourcePermission.java$getResource","00be4f9774e1adf8e7ccc2664da8005fc30bb11d","","false","TOOL ID","5","144","149"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/internal/client/router/impl/GridTcpRouterNioListenerAdapter.java$GridTcpRouterNioListenerAdapter","bc374f85ca4a5e69572902d2167fe6bedebd40a","","false","TOOL ID","23","82","105"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/internal/IgniteKernal.java$start","bc374f85ca4a5e69572902d2167fe6bedebd40a","b4b965bbd9caddee8f28c64689957f32d181eadf","true","TOOL ID","580","769","1349"
"CWE-200","jenkins","core/src/main/java/jenkins/security/s2m/AdminWhitelistRule.java$doSubmit","6867e4469525d16319b1bae9c840b933fe4e23c4","727d58f690abf64f543407e1de3545eca76ad30e","true","TOOL ID","23","156","179"
"CWE-94","camel","camel-core/src/main/java/org/apache/camel/component/file/GenericFileProducer.java$createFileName","2281b1f365c50ee1a470fb9990b753eadee9095","","false","TOOL ID","75","285","360"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/IgniteSystemProperties.java$snapshot","340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49","ce96e4f3ed7c151b7f3e845981d7470d707c4050","true","TOOL ID","13","1012","1025"
"CWE-94","camel","camel-core/src/main/java/org/apache/camel/component/file/GenericFileProducer.java$createFileName","5ba8f63f78f82b0cddf6cecbf59ac444a0cae2a6","","false","TOOL ID","75","285","360"
"CWE-352","activemq","activemq-web-console/src/main/java/org/apache/activemq/web/handler/BindingBeanNameUrlHandlerMapping.java$getHandlerInternal","1f464b9412e1b1c08d40c8ffac40edd52731da48","e440e903e206cac9832ca2c56592e6aaec844b81","true","TOOL ID","27","33","60"
"CWE-611","lucene-solr","solr/core/src/java/org/apache/solr/schema/FileExchangeRateProvider.java$reload","e21d4937e0637c7b7949ac463f331da9a42c07f","2519025fdafe55494448854c87e094b14f434b41","true","TOOL ID","71","160","231"
"CWE-119","tomcat55","connectors/http11/src/java/org/apache/coyote/http11/filters/BufferedInputFilter.java$recycle","4faaca9353e5e3f963c7a674b3ac6a0bd1c3757e","aca9f890b605308ee739d8f8bcd526f1ef90cf3a","true","TOOL ID","9","104","113"
"CWE-297","pgjdbc","pgjdbc/src/main/java/org/postgresql/core/v3/ConnectionFactoryImpl.java$enableSSL","cdeeaca47dc3bc6f727c79a582c9e4123099526e","","false","TOOL ID","57","385","442"
"CWE-297","pgjdbc","pgjdbc/src/main/java/org/postgresql/core/v3/ConnectionFactoryImpl.java$tryConnect","cdeeaca47dc3bc6f727c79a582c9e4123099526e","","false","TOOL ID","59","85","144"
"CWE-297","pgjdbc","pgjdbc/src/main/java/org/postgresql/core/v3/ConnectionFactoryImpl.java$openConnectionImpl","cdeeaca47dc3bc6f727c79a582c9e4123099526e","","false","TOOL ID","163","146","309"
"CWE-297","pgjdbc","pgjdbc/src/main/java/org/postgresql/core/v3/ConnectionFactoryImpl.java$doAuthentication","cdeeaca47dc3bc6f727c79a582c9e4123099526e","","false","TOOL ID","234","483","717"
"CWE-611","lucene-solr","solr/core/src/java/org/apache/solr/util/SystemIdResolver.java$resolveEntity","96f079b4b47eaadff65c7aaf0e5bafe68e30ec3","","false","TOOL ID","29","122","151"
"CWE-352","cxf-fediz","plugins/spring/src/main/java/org/apache/cxf/fediz/spring/web/FederationAuthenticationEntryPoint.java$commence","acdbe8c213576792dd95d87315bcc181ea61b57f","","false","TOOL ID","45","82","127"
"CWE-310","commons-compress","src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java$BZip2CompressorOutputStream","1ce57d976c4f25fe99edcadf079840c278f3cb84","","false","TOOL ID","19","379","398"
"CWE-310","commons-compress","src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java$initBlock","1ce57d976c4f25fe99edcadf079840c278f3cb84","","false","TOOL ID","10","542","552"
"CWE-310","jenkins","core/src/main/java/hudson/Functions.java$getPasswordValue","bf539198564a1108b7b71a973bf7de963a6213ef","5548b5220cfd496831b5721124189ff18fbb12a3","true","TOOL ID","4","1464","1468"
"CWE-264","openjpa","openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCConfigurationImpl.java$getQueryTargetPolicyInstance","b8933dc24b84e7e7430ece56bd645d425dd89f24","8495f9e58abcc0a56d00949f58ee67d6bd3b46f5","true","TOOL ID","6","261","267"
"CWE-189","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseChunkHeader","f646a5acd5e32d6f5a2d9bf1d94ca66b65477675","","false","TOOL ID","64","317","381"
"CWE-200","hadoop","hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/CryptoUtils.java$createIV","6b710a42e00acca405e085724c89cda016cf7442","","false","TOOL ID","9","64","73"
"CWE-200","hadoop","hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/CryptoUtils.java$getEncryptionKey","6b710a42e00acca405e085724c89cda016cf7442","","false","TOOL ID","3","81","84"
"CWE-200","hadoop","hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/CryptoUtils.java$cryptoPadding","6b710a42e00acca405e085724c89cda016cf7442","","false","TOOL ID","4","75","79"
"CWE-200","hadoop","hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/CryptoUtils.java$wrapIfNecessary","6b710a42e00acca405e085724c89cda016cf7442","","false","TOOL ID","21","174","195"
"CWE-79","jolokia","agent/core/src/main/java/org/jolokia/http/AgentServlet.java$handle","5895d5c137c335e6b473e9dcb9baf748851bbc5f","","false","TOOL ID","34","264","298"
"CWE-79","jolokia","agent/core/src/main/java/org/jolokia/http/AgentServlet.java$sendResponse","5895d5c137c335e6b473e9dcb9baf748851bbc5f","","false","TOOL ID","21","471","492"
"CWE-20","struts","plugins/rest/src/main/java/org/apache/struts2/rest/RestActionMapper.java$parseNameAndNamespace","6e87474f9ad0549f07dd2c37d50a9ccd0977c6e","","false","TOOL ID","32","337","369"
"CWE-20","syncope","core/src/main/java/org/apache/syncope/core/report/ReportJob.java$execute","726231fbf7b817bd2a9467171dcb1c0087c75bc","222a486e11ae0bd7d5ce42ba9c6aba3be5a0887a","true","TOOL ID","104","97","201"
"CWE-264","tomcat","java/org/apache/jasper/compiler/TagPluginManager.java$init","ad3b34a290a0255d2a4c356a3611ab41ed9d04f5","5517c5517e8a7ddb994504f0c5c05001a376b10c","true","TOOL ID","74","64","138"
"CWE-79","syncope","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/validation/entity/ConnInstanceValidator.java$isValid","b25a8834db2cc7ea45707a1218e85e047568427","","false","TOOL ID","43","29","72"
"CWE-264","openjpa","openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginValue.java$instantiate","01bc0d257b38743372af91cb88269524634db7d3","","false","TOOL ID","21","102","123"
"CWE-287","infinispan","server/integration/endpoint/src/main/java/org/infinispan/server/endpoint/EndpointLogger.java$routerStarted","f2d54c4ecb75c7264d4160ca7c461135712201a9","","false","TOOL ID","2","194","196"
"CWE-89","uaa","server/src/main/java/org/cloudfoundry/identity/uaa/scim/endpoints/ScimUserEndpoints.java$findUsers","215bd349a63edfef15a1aa07a3969c8991e34570","5c2377487bef9d716d5c8e5717df1fc00bc7b000","true","TOOL ID","47","318","365"
"CWE-352","activemq","activemq-web/src/main/java/org/apache/activemq/web/DestinationFacade.java$getPhysicalDestinationName","1f464b9412e1b1c08d40c8ffac40edd52731da48","","false","TOOL ID","2","128","130"
"CWE-1188","spring-webflow","spring-webflow/src/main/java/org/springframework/webflow/mvc/view/AbstractMvcView.java$addDefaultMapping","df0eab526abd1f30aa741974f3d472de974c880f","","false","TOOL ID","10","514","524"
"CWE-203","tomcat","java/org/apache/catalina/realm/JDBCRealm.java$authenticate","970e615c7ade6ec6c341470bbc76aa1256353737","ffa0346fba2946401630291b642f1cff66d6a2be","true","TOOL ID","42","395","437"
"CWE-79","wicket-jquery-ui","wicket-jquery-ui-plugins/src/main/java/com/googlecode/wicket/jquery/ui/plugins/wysiwyg/WysiwygEditor.java$newMarkupContainer","42294cc890536459b13cf16844cd65cccf66578","82d81bf704bef90b42f62aecbcc7e8c460814b67","true","TOOL ID","17","186","203"
"CWE-79","wicket-jquery-ui","wicket-jquery-ui-plugins/src/main/java/com/googlecode/wicket/jquery/ui/plugins/wysiwyg/WysiwygEditor.java$convertInput","42294cc890536459b13cf16844cd65cccf66578","82d81bf704bef90b42f62aecbcc7e8c460814b67","true","TOOL ID","7","133","140"
"CWE-611","OpenRefine","main/src/com/google/refine/importers/XmlImporter.java$createXMLStreamReader","6a0d7d56e4ffb420316ce7849fde881344fbf881","ddd9bf9aa80a43c68bf6d8fb4dc9d0b8bb29dcd5","true","TOOL ID","6","320","326"
"CWE-264","tomcat","java/org/apache/catalina/servlets/DefaultServlet.java$findXsltInputStream","970c23bfd24dfa1dcb86ed917e6c8b47dcfb4433","","false","TOOL ID","42","1501","1543"
"CWE-79","wicket-jquery-ui","wicket-jquery-ui-plugins/src/main/java/com/googlecode/wicket/jquery/ui/plugins/wysiwyg/WysiwygEditor.java$convertInput","82d81bf704bef90b42f62aecbcc7e8c460814b6","96d55ac0cf25b8cb9b71a8b569dfe9593c9ad273","true","TOOL ID","4","115","119"
"CWE-22","zt-zip","src/main/java/org/zeroturnaround/zip/ZipUtil.java$process","759b72f33bc8f4d69f84f09fcb7f010ad45d6fff","d1c40776d2ff18550d95db2609d3d154692dea93","true","TOOL ID","25","1249","1274"
"CWE-611","vertx-web","vertx-web-api-contract/src/main/java/io/vertx/ext/web/api/validation/impl/XMLTypeValidator.java$XMLTypeValidator","d814d22ade14bafec47c4447a4ba9bff090f05e","459734e60c94f334652a09aaa0ea9cebdd37fb89","true","TOOL ID","2","26","28"
"CWE-611","vertx-web","vertx-web-api-contract/src/main/java/io/vertx/ext/web/api/validation/impl/XMLTypeValidator.java$createXMLTypeValidator","d814d22ade14bafec47c4447a4ba9bff090f05e","459734e60c94f334652a09aaa0ea9cebdd37fb89","true","TOOL ID","12","43","55"
"CWE-611","vertx-web","vertx-web-api-contract/src/main/java/io/vertx/ext/web/api/validation/impl/XMLTypeValidator.java$isValid","d814d22ade14bafec47c4447a4ba9bff090f05e","459734e60c94f334652a09aaa0ea9cebdd37fb89","true","TOOL ID","10","30","40"
"CWE-78","jenkins","core/src/main/java/hudson/slaves/CommandLauncher.java$CommandLauncher","d7ea3f40efedd50541a57b943d5f7bbed046d091","1b9034669a691462d58b7a0d120d6bfb8514aa6d","true","TOOL ID","3","74","77"
"CWE-78","jenkins","core/src/main/java/hudson/slaves/CommandLauncher.java$doCheckCommand","d7ea3f40efedd50541a57b943d5f7bbed046d091","1b9034669a691462d58b7a0d120d6bfb8514aa6d","true","TOOL ID","5","193","198"
"CWE-532","pipeline-build-step-plugin","src/main/java/org/jenkinsci/plugins/workflow/support/steps/build/BuildTriggerStepExecution.java$start","3dfefdec1f7b2a4ee0ef8902afdea720b1572cb3","","false","TOOL ID","91","55","146"
"CWE-79","tomcat","java/org/apache/catalina/manager/StatusTransformer.java$writeWrapper","58223c5ecc0751c3642c810f291b8f033d33b97f","657b3f752fe4af82db73dc4e8a9cf8fd6ee8c068","true","TOOL ID","46","770","816"
"CWE-79","tomcat","java/org/apache/catalina/manager/StatusTransformer.java$writeDetailedState","58223c5ecc0751c3642c810f291b8f033d33b97f","657b3f752fe4af82db73dc4e8a9cf8fd6ee8c068","true","TOOL ID","52","546","598"
"CWE-79","tomcat","java/org/apache/catalina/manager/StatusTransformer.java$writeContext","58223c5ecc0751c3642c810f291b8f033d33b97f","657b3f752fe4af82db73dc4e8a9cf8fd6ee8c068","true","TOOL ID","86","604","690"
"CWE-19","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseChunkHeader","593a2447e6ebe465585cfa07e93b5635dffa1c70","","false","TOOL ID","64","327","391"
"CWE-19","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseHeader","593a2447e6ebe465585cfa07e93b5635dffa1c70","","false","TOOL ID","150","443","593"
"CWE-19","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$doRead","593a2447e6ebe465585cfa07e93b5635dffa1c70","","false","TOOL ID","52","166","218"
"CWE-19","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$recycle","593a2447e6ebe465585cfa07e93b5635dffa1c70","","false","TOOL ID","11","270","281"
"CWE-19","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseCRLF","593a2447e6ebe465585cfa07e93b5635dffa1c70","","false","TOOL ID","28","401","429"
"CWE-19","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseEndChunk","593a2447e6ebe465585cfa07e93b5635dffa1c70","","false","TOOL ID","5","435","440"
