"Project fix commit","Parent Commit"
"https://github.com/apache/geode49d28f93fd2ef069693ce15d124ef3a29f22fb7d","740289c61d60256c6270756bc84b9e24b76e4913"
"https://github.com/apache/strutsfed4f8e8a4ec69b5e7612b92d8ce3e476680474","d7804297e319c7a12245e1b536e565fcea6d6503"
"https://github.com/apache/struts5f54b8d087f5125d96838aafa5f64c2190e6885b","481ef2feaf80bfe9f59ea176dfeb505a5be59428"
"https://github.com/apache/hadoope3236a9680709de7a95ffbc11b20e1bdc95a860","9502b47bd2a3cf32edae635293169883c2914475"
"https://github.com/bcgit/bc-javaacaac81f96fec91ab45bd0412beaf9c3acd8defa","bf5cc6146f0d8e7cc1f5dded319f300c27f7c179"
"https://github.com/apache/tomcatf8b316acbbf9fabf87cc137e9777e912eda0d834","17ebae4d3b7ba6008a52ae9f3186f5a7d8658b9e"
"https://github.com/bcgit/bc-javaa00b684465b38d722ca9a3543b8af8568e6bad5c","199be1bdc892dcb3360af1b5a887a7e133d2cdac"
"https://github.com/apache/tomcatf5e06b8c743b1daa9eb5e817863958b6b320e044","4fef4b2b10b8c905c6967b2a94020ad8df7a9545"
"https://github.com/apache/tomcat80d752a415a875e888d8c8d0988dfbde95c2c6fb1d","6d0a851302cdac439f2d4026314b7d3fc5231e73"
"https://github.com/zeroturnaround/zt-zip759b72f33bc8f4d69f84f09fcb7f010ad45d6fff","d1c40776d2ff18550d95db2609d3d154692dea93"
"https://github.com/jenkinsci/jenkins6867e4469525d16319b1bae9c840b933fe4e23c4","727d58f690abf64f543407e1de3545eca76ad30e"
"https://github.com/jenkinsci/kubernetes-pluginbf7a47847dfb5ef2d1e2a537e2eb9f28063988c6","d475ed6b56278c78895b3b694a97b2cce23b8e12"
"https://github.com/apache/tomcatff1b659dc366a2ad47cd8f7e3544c796a1b15e46","8b035e74f4249b94ce3c73df42316248353adeb4"
"https://github.com/eclipse/jetty.projecta0b8321ef452dddff9bc6c14e3ac0108239bfa2c","356bf2e06f1a0f3b79a1fe30af0fb92a9ed8f74f"
"https://github.com/apache/tomcat8025d3c0d93190ef165ecd6c744bc15b5059abfa8f","e070a31ec81b56377822e44883c64abb41f36a3b"
"https://github.com/vert-x3/vertx-webac8692c618d6180a9bc012a2ac8dbec821b1a97","05f9b456e93c73d0f1f50ac08fc7608e9a69a596"
"https://github.com/apache/tomcat2cb9c724e6a2d15a5bc909c4bf1ab9dfc26fa362","2c84783ac9a7a5f7d9cf56a58792c609016ce87a"
"https://github.com/hibernate/hibernate-validatore8c42b689df8c6752d635d02c6518da3fece3870","1d6d3f5be47a90d9bfa8532e09018be3a927569e"
"https://github.com/apache/karaf434e52502528e91e20d2f87cec7732f1e6e554c","75a0506de6da4a54714eb5cf4c46416191e39c33"
"https://github.com/apache/tomcat550299cb724ea71f304d54adfcdb950f59b01fb421","8cdc3345f034a5f073e9c9db52e42f1be7d838ee"
"https://github.com/bcgit/bc-java25aca54734b861ef109ac4943c4a5f98c0c1b885","874bab94a5baf426545948116cabe6f4ae338c20"
"https://github.com/apache/camel23655fe0c15189ca41a6e99c31a3c38001a7cdb0","1b1ccbcd94860f6f1d8caf98fb59e6ab7b3940b4"
"https://github.com/apache/lucene-solr96f079b4b47eaadff65c7aaf0e5bafe68e30ec3","2558a06f3c8040d47de6606da2539532e4c67854"
"https://github.com/apache/camel57d01e2fc8923263df896e9810329ee5b7f9b69","235036d2396ae45b6809b72a1983dee33b5ba326"
"https://github.com/spring-projects/spring-data-commons3d8576fe4e4e71c23b9e6796b32fd56e51182ee","7ddd0ecac533bfceb3db5b30719d7f96a9b51628"
"https://github.com/bcgit/bc-java790642084c4e0cadd47352054f868cc8397e2c00","02417ceb88ad4207aebe0e696df8bb2b65a43e8d"
"https://github.com/bcgit/bc-java9bc10bbaa9620d691c58e2b37f31f0d31ceea61f","b114daa41aa8659bfdb4a1b53f403c2c237d55ca"
"https://github.com/apache/directory-ldap-api075b70a733d7af150b3d85684149ff5f029f7fd","a4f3efe84fc3dff27d1cba64a7a5d580270b5a55"
"https://github.com/apache/camel22c355bb4ffb500405499d189db30932ca5aac9","2c6964ae94d8f9a9c9a32e5ae5a0b794e8b8d3be"
"https://github.com/apache/lucene-solrf9fd6e9e26224f26f1542224ce187e04c27b268","8ce7cce044ccddd479d49cc1d370466de3b82464"
"https://github.com/apache/hive98f933f269e6b528ef84912b3d701ca3272ec04b","d82409d0d804fa441b7956623ed92719886d2fcd"
"https://github.com/spring-projects/spring-frameworkc6503ebbf7c9e21ff022c58706dbac5417b2b5eb","f42f2231a4cc6fbc8281f27925ff83662571969e"
"https://github.com/jenkinsci/google-play-android-publisher-pluginf81b058289caf3332ae40d599a36a3665b1fa13c","ca8abcc23c29625996c70fa7e53eb69dafa9f527"
"https://github.com/cloudfoundry/uaaea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2","8158da186d5c2dccdd6be25f518c6d894c6940d5"
"https://github.com/cloudfoundry/uaa6bf1c0ae1abc9aaba957708e0b2dfb6a70aab826","cb1cc7709fef43aa64933754b0e3f4fc2a4f46bd"
"https://github.com/apache/camelad3c1ce9d8300c339cfa7d0f4a4dea691a94798","f9dd7bf0314b9ca8599957c97e1703c8030815bf"
"https://github.com/spring-projects/spring-integration-extensionsa5573eb232ff85199ff9bb28993df715d9a19a25","c5602c4223fa2726a8c0ad70f8f0cb9deb6ac57d"
"https://github.com/apache/tomcata273b5f45cb46a273d06510a689fc314155a952d","74b3895d23b2010382880eea081ac353e8d6b01e"
"https://github.com/apache/tomcata4efd3ca1ccbdfc398136d76c0d8b7ad5a1e4905","3443b1de82625bca5a42df3d8648eea5d84b67ba"
"https://github.com/apache/cxf-fediz48dd9b68d67c6b729376c1ce8886f52a57df6c4","c5d3cae7b669f5adb1153ac9a1126cfa5cd63723"
"https://github.com/apache/nifi246c090526143943557b15868db6e8fe3fb30cf6","c6572f042bf1637f6faaa2b2ffe4a56e297c6d1a"
"https://github.com/apache/tomcatb9e06ead01984483af73f48e7861bc7897f5e84f","72613a0e2f88af789c2acc7093c82ff02b95b6d1"
"https://github.com/apache/tomcat150bc791ac3ba40081425dd1c37a053fbb02b339","8d79505c2de930251e875b7ebfe8922e28d01f0e"
"https://github.com/apache/activemq8ff18c5e254bf43395f2e0d7e3a1092b33ec646","42e4a6cd9902e63db26f4edc22dfca123df01fc8"
"https://github.com/apache/tomcat3c53c4da7bcf300f519eaed5ad1751d24dd59f6b","5c545da226b3c71ed9603c38ad2de88057778c1b"
"https://github.com/apache/tomcat1bc3bcb2848f478fd6674487d6dad507fd5dd686","85d386f7a336602a3dbb535bed56536470851711"
"https://github.com/spring-projects/spring-webflowed5e8ce8a5fc18f34274a11a337e31b8a0c72b90","4304449585378aa42a4b2aa8c8b56fa87d855e06"
"https://github.com/apache/struts98d2692e434fe7f4d445ade24fe2c9860de1c13f","46517afb1402fbf3fd84089920b43cc07e948a92"
"https://github.com/apache/tomcat008447095ce8c3a8f713093d5e618f3f06f94ea8","b4e9488629bf03b4b65abf335e536e85386d1366"
"https://github.com/cloudfoundry/uaa96fe26711f8f8855d2994a531447f730afd61844","a6c6f3687137d387b080de59228fa52bf92c7680"
"https://github.com/apache/karaf24fb477ea886e8f294dedbad98d2a2c4cb2a44f9","540adc3e5fca1f22a05791366f52fe3308d20a35"
"https://github.com/x-stream/xstreamc9b121a88664988ccbabd83fa27bfc2a5e0bd139","2b1568bd72baf71254190b74dd1204d47f630e30"
"https://github.com/apache/tomcat86b2e436099cb48f30dad950175c5beeeb763756","f603f2f4595073f9490e01699d2083112a7c09a7"
"https://github.com/beanshell/beanshell7c68fde2d6fc65e362f20863d868c112a90a9b49","1ccc66bb693d4e46a34a904db8eeff07808d2ced"
"https://github.com/FasterXML/jackson-databind038b471e2efde2e8f96b4e0be958d3e5a1ff1d0","b744bf378c9fcc25c69244dcd4133f150813aa3a"
"https://github.com/apache/lucene-solr02c693f3713add1b4891cbaa87127de3a55c10f","b4f8cd7ea6bcbf3974228857ff9d92b545e2c33e"
"https://github.com/apache/commons-fileupload388e824518697c2c8f9f83fd964621d9c2f8fc4c","0a7f8af3ce8d106014e3f9f0e1099e18b1656a15"
"https://github.com/apache/commons-compress6ced422bf5eca3aac05396367bafb33ec21bf74e","2ab2fcb356753927afaa731b9d2dcc47d3083408"
"https://github.com/apache/tomcat5c545da226b3c71ed9603c38ad2de88057778c1b","b6974571c122f6a1e7ec74a90fa212976fa7b0ed"
"https://github.com/apache/hadoopcedc28d4ab2a27ba47e15ab2711218d96ec88d2","0f0d29a8d10538f3fba180bc6f32332c577527b5"
"https://github.com/apache/struts6bd694b7980494c12d49ca1bf39f12aec3e03e2f","c9c21378f2fb2ff21355c128c45e106ebd87ad7c"
"https://github.com/spring-projects/spring-framework7a7df6637478607bef0277bf52a4e0a03e20a248","63bff1f068f0c749f938abacba1d38b7d0ca3cf9"
"https://github.com/apache/tomcat1735d7f55094c3775c7d94e4f8568336dbe1a738","820f6fba24b5b35e5ef41b12bdbbd7eeefc9784c"
"https://github.com/apache/lucene-solr2f5ecbcf9ed7a3a4fd37b5c55860ad8eace1bea","dece98f74d8c7dd0d554e6b7060d70a83164bebc"
"https://github.com/opennetworkinglab/onosaf1fa39a53c0016e92c1de246807879c16f507d6","021d2eb175b8e46d4690cd9e1243301ddd903bcc"
"https://github.com/apache/tomee58cdbbef9c77ab2b44870f9d606593b49cde76d9","5689b25ac70a243c4d838962e068856f889ea87f"
"https://github.com/apache/openjpad3c68ad3bb9aa0e4e9abbfdec691abb06df642a5","6853346d37b3a71db10d288373c58190397b9dd2"
"https://github.com/apache/camel2281b1f365c50ee1a470fb9990b753eadee9095","56170b658e4ad1ee935571e0b7600cf7988c7fdc"
"https://github.com/spring-projects/spring-security666e356ebc479194ba51e43bb99fc42f849b6175","fc516b55a647277f58d679b8040fe5a15711338b"
"https://github.com/jboss-fuse/jasypt8e62852a8018978ee19d39056c650fb66ffa0ff6","cef07e36654c3eefe02c524d56ca759dba8c41ca"
"https://github.com/apache/cxf9c70abe28fbf2b4c4df0b93ed12295ea5a012554","92831c6a6da8b8a3771e4535dc75003152e74828"
"https://github.com/igniterealtime/Openfirec9cd1e521673ef0cccb8795b78d3cbaefb8a576a","9d4ff701f3e7871d0a1addb146fe7c8da1825a40"
"https://github.com/apache/activemqfed39c3619825bd92990cf1aa7a4e85119e00a6e","d71eefc0bfcb382158e37e168f6b08b92fe5ed98"
"https://github.com/undertow-io/undertow8804170ce3186bdd83b486959399ec7ac0f59d0f","facb33a5cedaf4b7b96d3840a08210370a806870"
"https://github.com/apache/hiveb0a58d245875dc1b3ac58a7cf1a61d3b17805e96","0cfd4feadd1b7dba206025cc20c5b8235231e8c5"
"https://github.com/candlepin/candlepinf4d93230e58b969c506b4c9778e04482a059b08c","9cd5d7020f813b4f12c672ed075c4d6c63e49a70"
"https://github.com/x-stream/xstream806949e1b3c22a3b31819a37402489a0303221a","24c07d04b3da50be90330a2c35ba9a80fdd345a3"
"https://github.com/SvenEwald/xmlbeamf8e943f44961c14cf1316deb56280f7878702ee1","e570eadb1526f0ccb764f3783d74c8f21b2691b2"
"https://github.com/apache/tomcat1d372c881eafd9ffe729996f8560fd5fe50cd39d","7abf49334ae161099db2144da863a033e63af410"
"https://github.com/cloudfoundry/uaaeb3f86054489039e11eabd54a8ec9a46c22abfc","7db5e5846961e08295b1ef7af909f267eebe5da7"
"https://github.com/spring-projects/spring-framework75e08695a04980dbceae6789364717e9d8764d58","5da79ebca61f049a5dc8c3be07c2676f20f12947"
"https://github.com/apache/tomcatc7950cf9f2d7790a40113d2b50e52cbb337a8fe9","0891ec362dee129e3bd446be69915062ead2d227"
"https://github.com/apache/camel5ae9c0dcc4843347cd01ffb58ce5dd0687755a1","3f8e0547cac72e37b628e04358aad33dbf53dae3"
"https://github.com/spring-projects/spring-framework43bf008fbcd0d7945e2fcd5e30039bc4d74c7a98","7275fd2086363a5ab2becb7de5d6a71f07ae1388"
"https://github.com/apache/tomcat6b61911f94d6d8d49ee933c5f1882a7e7c336d2c","e3c54fb114a502bb794dd800dc7154987c8b022d"
"https://github.com/apache/cxf-fedizc68e4820816c19241568f4a8fe8600bffb0243cd","02df115e99a02dde43079e4fac10ed9d0d5ec69c"
"https://github.com/spring-projects/spring-data-jpab8e7fecccc7dc8edcabb4704656a7abe6352c08f","c227c6753047b262b83ed7623433a1d65d9308b8"
"https://github.com/spring-projects/spring-framework741b4b229ae032bd17175b46f98673ce0bd2d485","0cb27f4bc50e4ce78c64176a0aec1291754cabfd"
"https://github.com/apache/cxf-fedizf65c961ea31e3c1851daba8e7e49fc37bbf77b19","f49716338c3cb6564878ff25ec876e66240d3883"
"https://github.com/apache/cxf1f824d8039c7a42a4aa46f844e6c800e1143c7e7","9d48b6199b1dbf138d86c1c1708cba1df0af2bef"
"https://github.com/qos-ch/logbackf46044b805bca91efe5fd6afe52257cd02f775f8","909afb9d677cbe35c5f92c4f802e6d6c30f85da3"
"https://github.com/apache/tomcatfd8a579e0e2379a84826b11700adf396e4ed2041","d2e8f2ede7dea39f75f68384f331f38f094e4ed3"
"https://github.com/apache/activemq5fa0bbd5156f29d97dcf48fd9fdb6a0488a8df1a","9d98ee253fbe3e2134e7242abd572c6e64a6f6b2"
"https://github.com/apache/tomcate862b0c259b4c867553df29cef1af9e904af83b0","25c931efa347e00ab2fff8b5a2fd8c5c17941e1e"
"https://github.com/apache/sling-org-apache-sling-xssec6764d165abc4df8cffd8439761bb2228887db9","11011d55eb929415b781c1bd79a11bb8d0f599e8"
"https://github.com/jenkinsci/jenkinsda06fd471cea79123821c778228eeb08e1cedcc7","09d60462b9edf775f08568601bb3e2cfd8075368"
"https://github.com/apache/syncopeb25a8834db2cc7ea45707a1218e85e047568427","f863108666cca398ff188d28dd70b5bd46e48152"
"https://github.com/OpenRefine/OpenRefine6a0d7d56e4ffb420316ce7849fde881344fbf881","ddd9bf9aa80a43c68bf6d8fb4dc9d0b8bb29dcd5"
"https://github.com/apache/tomcat880250877b0643956435282afb9c111450cfff4c","5b64ae6b0e72e23a47c32df89bcbb48d99d90fe0"
"https://github.com/apache/cxf-fedizccdb12b26ff89e0a998a333e84dd84bd713ac76","9b7d21114b0940f1d888ee87751a48f217b05c5a"
"https://github.com/apache/hadoop45a1c680c276c4501402f7bc4cebcf85a6fbc7f","04219e55c8983f88573b10205dbca5411e744b35"
"https://github.com/apache/cxff8ed98e684c1a67a77ae8726db05a04a4978a445","3158ccb445fbec6ca408c22b4e32ab054ab792b4"
"https://github.com/apache/tomcat3e1010b1a2f648581fac3d68afbf18f2979f6bf6","bb09002e33c817791185285d492a092a3c568117"
"https://github.com/apache/httpcomponents-client08140864e3e4c0994e094c4cf0507932baf6a66","d9e2140b1260db86f8dc6c77e378733c0459f244"
"https://github.com/apache/tomcat5496e193a89b8b8b3177e516358df2f07ab852b3","4ba258bb563d2799d774e47ce91edee94a87e170"
"https://github.com/apache/qpid-broker-j025b48f3193e2b10b1c41d2bc3bcfc9cfc238a27","560d4a3b3a51deb4cb79303976cd87a16b8e0997"
"https://github.com/netty/netty524156f164a910b8b0978d27a2c700a19cd8048","f81cec291ec6f5b9d65540f4f73f5db17ed9b2e9"
"https://github.com/apache/tomcatf646a5acd5e32d6f5a2d9bf1d94ca66b65477675","e8cc1e6ef11a779313ab467a8410feabfdb4d8bf"
"https://github.com/spring-projects/spring-framework13356a7ee2240f740737c5c83bdccdacc30603a","e3d0ef6015f14ceb7baf380ca0598904d75731d5"
"https://github.com/apache/tomcatd6a9898125f34e593de426e8c7dabb0f224fc00f","d0f94a5bb7eb4cb74c7c7c936c67d557baef4055"
"https://github.com/apache/tomcat800f76016a4ec45635e450ada9c84ff7ee0c5f3799","779d5d34e68e50d2f721897050b147106992f566"
"https://github.com/apache/tomcat0e83ad3e547fc9a75a258799ef581249b40a82a6","b0715ef477d7e05c202eb27d93b8e146a61f2a34"
"https://github.com/spring-projects/spring-framework1c5cab2a4069ec3239c531d741aeb07a434f521b","f053f60630b3251500bb7ad321853d8679947e29"
"https://github.com/apache/cayenne6fc896b65ed871be33dcf453cde924bf73cf83db","0b1f5af0f4b4349a8266c97d6423f44058101b65"
"https://github.com/apache/struts711cf0201cdd319a38cf29238913312355db29ba","66d71be669f08fe47f89875ecef969d9995316bc"
"https://github.com/apache/hadoopbbe3b0857d383c5e4dc4a7ade90a88a3e24338b","91f2b7a13d1e97be65db92ddabc627cc29ac0009"
"https://github.com/apache/tomcatd83a76732e6804739b81d8b2056365307637b42d","6513dbd4a1751fdabfba97c97a60f7086ebb3082"
"https://github.com/square/okhttp784fabac7d1586a5614bd4bc8854fd62850dbe26","61b05581188ac5cc531af2f6b0cb628b011b3588"
"https://github.com/apache/tomcat50311bed8d87e452ff0e69838ba312c4fe899b2d","fa6e9ff2dc6e72a155d8e6679400ceea5e4614e2"
"https://github.com/apache/lucene-solr3aa6086ed99fa7158d423dc7c33dae6da466b09","518d30350605e566914e41951052d01e81be9174"
"https://github.com/elastic/elasticsearch69735b0f4ab9ad7df4b82e8c917589b52cb9978c","e1ba376bd7f640b4a1614cc2a415b33eb61458eb"
"https://github.com/apache/activemq00921f22ff9a8792d7663ef8fadd4823402a6324","9a6d444e0a492231ad1f4833448b3bbacd839bce"
"https://github.com/apache/tomcatf96f5751d418ae5a2f550be040daf9c5f7d99256","48450a50d34da1c7a36035fe10a4f69c9d8c6376"
"https://github.com/bcgit/bc-java2d80e6cc6f5b78e159dba3277414e3bfea511dea","6fe859d9649b09b46e1a30f814dce886554959da"
"https://github.com/apache/logging-log4j25dcc19215827db29c993d0305ee2b0d8dd05939d","5aff929bb44e63c0dbf0cdc7cfb5d5fbd50660ef"
"https://github.com/apache/tomcat550314fe7743cb72e469cb395ccaaf2793a2ea0355","5d0369d7847bb749afca6029ea53c711a0e72244"
"https://github.com/apache/camel3fe03e361725b66c1c3eaa40bb11577fb3dc17b","a85886f18face2ee747d6037a01024b3cfd6a31e"
"https://github.com/apache/hadoopfc4c20fc3469674cb584a4fb98bac7e3c2277c9","d47c0fc39a48dace6c7a2332ee041885cc4bb89c"
"https://github.com/spring-projects/spring-framework7576274874deeccb6da6b09a8d5bd62e8b5538b7","28be8e9063ce0365a6a5efb3e69863a4e60c34fd"
"https://github.com/apache/tomcat079372fc7bac8e2e378942715c9ce26a4a72c07a","e4bdc8ab50b13ffe66ecdf242db5a83199f4dad1"
"https://github.com/apache/cassandrac041ea8b3748089937168839791a6d64382b34de","7cc1cf000c6b48bc13aa551467f27e4ab28b2031"
"https://github.com/vert-x3/vertx-web57a65dce6f4c5aa5e3ce7288685e7f3447eb8f3b","3fcb0036dc11f22ea232f61cfff31b29a6b6eca4"
"https://github.com/cloudfoundry/uaab599af2062aad5580661e035087fdd9bd266b92","5373cecdd18a97d749a9a538216671f5f46a435a"
"https://github.com/apache/tomcat5aae1323c31d643afa9f2db80713b8e97b5123af","3a625da52c3dae2f5c2b02086efaf564e2c6db8c"
"https://github.com/apache/tomcat55e67f6882118f2a8285e4e8acd050dad64a3ef3e4","1669cb24ff2c825ce0e1a7ad1ad18b19e202bbda"
"https://github.com/apache/struts030ffa33543f8953306ed0c0dc815c7fb74d7129","8e67b9144aa643769b261e2492cb561e04d016ab"
"https://github.com/apache/struts15857a69e7baf3675804495a5954cd0756ac8364","f7364a50dc6a82b51a57dab9b3efd6303e2295b6"
"https://github.com/apache/hadoopbd98d4e77cf9f7b2f4b1afb4d5e5bad0f6b2fde","5b3a6e36784ad49c39de41635a188f8b3f6c9b7d"
"https://github.com/eclipse-vertx/vert.x269a583330695d1418a4f5578f7169350b2e1332","616a034d59a8fcdb264b4bfcf3ec34bd83175ab0"
"https://github.com/keycloak/keycloak9b75b603e3a5f5ba6deff13cbb45b070bf2d2239","20d0fa1b4ec32dbb037ccfc44e1909174ac9e11d"
"https://github.com/apache/tomcate1bbd13d393229e4e3724cb8a86b18a969e90fb2","b7e4ed17172fc8e38640a672d72e701fd24f8f14"
"https://github.com/apache/lucene-solrd8000beebfb13ba0b6e754f84c760e11592d8d1","2f5ecbcf9ed7a3a4fd37b5c55860ad8eace1beae"
"https://github.com/javamelody/javamelodyaacbc46151ff4ac1ca34ce0899c2a6113071c66e","581a1de11ab9cd1e50e3b0a3b67049cedd4763ac"
"https://github.com/apache/lucene-solr7088137d52256354a52ed86547b9faa0e704293","71a198ce309e35c8b31bf472b3d111dbaed276bf"
"https://github.com/apache/shiro9137e6cc45922b529fb776c6857647a3935471bb","0140fab53d2b2d620e7c9dda2e7688c5d5e7e94e"
"https://github.com/spring-projects/spring-integration59c69ed40d3755ef59f80872e0ea711adbb13620","0d1312874cad56f09d2f06e2d285730de3cbc111"
"https://github.com/apache/tomcatbbcbb749c75056a2781f37038d63e646fe972104","df4256f117a7fc64dfce9259b0c4c6c7ffcc1510"
"https://github.com/apache/tomcat6b2cfacf749be186ea77249a979af1d4863e47ba","c1357e649641844109711d60cacb98e4b5fcd3cb"
"https://github.com/FasterXML/jackson-dataformat-xmleeff2c312e9d4caa8c9f27b8f740c7529d00524a","48759e9822db9d7cbdf69faf519836e4c92ab5b1"
"https://github.com/apache/kafka9f3468645b968761ca9141d18337cb6adadbae9","0cffb62373fb785d6225f2b4c0a00ce4d67d9e37"
"https://github.com/apache/struts418a20c0594f23764fe29ced400c1219239899a","8a04e80f01350c90f053d71366d5e0c2186fded5"
"https://github.com/apache/qpid-broker-j4b9fb37abbe882193b16595ed7b8e9d8383f59e1","30ca170c42c400b41340a81c6a69d33aa19bf189"
"https://github.com/apache/tika4e67928412ad56333d400f3728ecdb59d07d9d63","705b79ccb6c0ad0f92a3a185bf7e66cacf899931"
"https://github.com/apache/tomcat802fc9d03ffbc3fe7eabfd272380807ac0ddcf748d","53cdc8d6752584b54159fe8a48aaf1a8ef7155e2"
"https://github.com/apache/tomcat593a2447e6ebe465585cfa07e93b5635dffa1c70","a733f7f1daa9d8234e5efc958ead6f7c5a70960e"
"https://github.com/jenkinsci/pmd-pluginf88399a021c22e30cb8fbac5200471d69f1b6224","4443efe03bbc96a910bde544c462b2eb1b547dbb"
"https://github.com/jenkinsci/junit-plugin15f39fc49d9f25bca872badb48e708a8bb815ea7","2c26482bf35ed697f6d1411ff92342ad86a622c8"
"https://github.com/apache/tomcat58223c5ecc0751c3642c810f291b8f033d33b97f","657b3f752fe4af82db73dc4e8a9cf8fd6ee8c068"
"https://github.com/jenkinsci/jenkins4ed66e5838476e575a83c3cd13fffb37eefa2f48","c19cc705688cfffa4fe735e0edbe84862b6c135f"
"https://github.com/jenkinsci/depgraph-view-plugind442ff671965c279770b28e37dc63a6ab73c0f0e","28b8dee53a9e10415c1b49c7f9350b9574a6e131"
"https://github.com/cloudfoundry/uaa57a15dfb7e0e3a59019ebe951793b586512b196","df620baed37ec8f6637fe6f36b40c9acc3ebbcb9"
"https://github.com/cloudfoundry/uaa7a8f157f7e2feed2d0ebb63b163ff735b6340b9","d370654972c25049ebb126894b23af80b5fc863c"
"https://github.com/apache/syncopead31479c1c543ac7d26b8c882aa14f6c00c1fd0","63d5e2df8b27b9fb2990678010d2201b6d0eadfb"
"https://github.com/apache/ambarieaf8cc4cd2015456307ff3fcf98e49f2826fa270","e94362c35e0a046dcd7ab802cbf258ce603780c6"
"https://github.com/cloudfoundry/uaa01edea6337c8ddb2ab80906aa1254d3c1dc02fb","2fbc8f61e77d7d648330ee203d36b001d801a50e"
"https://github.com/apache/cxf8ed6208f987ff72e4c4d2cf8a6b1ec9b27575d4","724586694f85a5d654b52ce4a9e4700f1fccbd5c"
"https://github.com/cloudfoundry/uaa4f942064d85454a4bcc4da04cd482d114816c14a","4292ea4ccd50c3cf9f497b25e3ccef685798e02c"
"https://github.com/jeremylong/DependencyCheckc106ca919aa343b95cca0ffff0a0b5dc20b2baf7","c5418506af1fe3a4f5d18752e272e783a46386f8"
"https://github.com/sebfz1/wicket-jquery-ui82d81bf704bef90b42f62aecbcc7e8c460814b6","96d55ac0cf25b8cb9b71a8b569dfe9593c9ad273"
"https://github.com/apache/tomcat46dfedbc0523d7182be97f4244d7b6c942164485","d5b170705d24c386d76038e5989045c89795c28c"
"https://github.com/keycloak/keycloaka957e118e6efb35fe7ef3a62acd66341a6523cb7","0897d969b1327d07ad9a9411cbb8ba6aec8d5ded"
"https://github.com/kawasima/struts1-forever212bb0f7c57617b7b9c44cb1e056bd1e597c8e16","b6f974288d16d53ab2a5cb6101d32bbddc187cf1"
"https://github.com/apache/directory-ldap-api5faa6a71606a22a7503d401911875ec3a355cac","8c675fa2da401ca4f3abc4505eb94d18e2aa9961"
"https://github.com/apache/struts2306f5f7fad7f0157f216f34331238feb0539fa","ed7f9dd4cb24779813653fbefdd54d89f11a6051"
"https://android.googlesource.com/platform//external/conscrypt4c9f9c2201116acf790fca25af43995d29980ee0","c4ab1b959280413fb11bf4fd7f6b4c2ba38bd779"
"https://github.com/hibernate/hibernate-validator0778a5c98b817771a645c6f4ba0b28dd8b5437b","ce6f082d81eead6e3bde5349e42be71db8e94a16"
"https://github.com/apache/tomcatcbc9b18a845d3c8c053ac293dffda6c6c19dd92b","167e1e4ec99d26d34abb21583c72c5586fd6d1fd"
"https://github.com/apache/tomcate28dd578fad90a6d5726ec34f3245c9f99d909a5","c8c7e8d528749ff2968f069e19d19cb0dde07214"
"https://github.com/spring-projects/spring-framework0e28bee0f155b9bf240b4bafc4646e4810cb23f","fdd756ce8a683927c058c4272cd0f2477fb29675"
"https://github.com/spring-projects/spring-amqp36e55998f6352ba3498be950ccab1d5f4d0ce655","06bc198194c1cce731e20e88e778744db6d9a6f6"
"https://github.com/jenkinsci/ssh-agent-plugin3a8abe1889d25f9a73cdba202cf27212b273de4d","57a30b0a7498370a0c79f58b6f52b9cb228abfa4"
"https://github.com/spring-projects/spring-framework03f547eb9868f48f44d59b56067d4ac4740672c3","daada71c364f0e885cdc0e9764192087d5464142"
"https://github.com/apache/tomcat30af3f5630542a2340781f66553e734a6fd69701","760f24921fe95d05586b43586ca19e4585d8b7f5"
"https://github.com/apache/struts744c1f409d983641af3e8e3b573c2f2d2c2c6d9","54a4dce7bfbe33f01c6a9836ae5da30ae6300d0a"
"https://github.com/javamelody/javamelodyef111822562d0b9365bd3e671a75b65bd0613353","00dd8d51a6483cb3a5b4c8ae9c24197028401c58"
"https://github.com/apache/tomcatbcce3e4997a4ed06fe03e2517443f3ad8ade2dfa","7960a66affb955dcdb49a3d78d646cdf7a98eb52"
"https://github.com/spring-projects/spring-security7b8fa90d96aaf751a3256fa755d5f17e081c20f","c30e218f1fb4ce5488a18ff9e582b5dbdf88ac26"
"https://github.com/cloudfoundry/uaa460627ed419e4227b10ff121248b3ffc009011a9","b3834364ab573e9655348193780a56a602fe87b7"
"https://github.com/spring-projects/spring-ldap08e8ae289bbd1b581986c7238604a147119c1336","9d8f9fb1882b99a71d510097bb9c32cd1b2331cb"
"https://github.com/apache/tomcat5ea5171b735ab0c636850e23e154fc957b0ab39d","45c9eb80e63d5e73e917df84253aeb9edb759b5e"
"https://github.com/apache/tomcatc584c7c4ab0686e4125eefcd0afb32fb8269da3d","c11cd2dcfd7f0d1ecd5f38c988b6740e1680101a"
"https://github.com/jhy/jsoup4edb78991f8d0bf87dafde5e01ccd8922065c9b2","3a7f39c507ed2b6809dc3a8bcc0a28ad19aab2f3"
"https://github.com/hibernate/hibernate-validatorc489416f699a46859c134796b3ccfea41ef3ce52","7e7131939a4361a7cad3e77ab89a8462132c561c"
"https://github.com/jenkinsci/email-ext-pluginaf2cc9bf649781c3c84c6891298db0d8601b193d","e26368bd0e39a4405f40a7358ca012c3d5e568d3"
"https://github.com/apache/tomcata91516b80deaf1d0c6e04a7931765fdac34c4ccd","9abdcc4d0fcbab18f506d791ed15aa54d49b88a6"
